sample_id,u238_pb206_ratio_tw,u238_pb206_ratio_tw_1sigma_abs,pb207_pb206_ratio_tw,pb207_pb206_ratio_tw_1sigma_abs
8A,23.214951859182957,0.34424896532388277,0.24468733738385579,0.0020238303864892854
8A,21.640868869769935,0.3425310369844914,0.24468733738385579,0.002160202637162377
8A,20.77540792245917,0.34156096715726647,0.24468733738385579,0.002243819566531895
8A,29.7343042122058,0.27168709363306903,0.24468733738385579,0.001247040285748946
8A,26.63081247634451,0.5463599939190086,0.24468733738385579,0.0028000367479657723
8A,19.85066440308157,0.28403230321863754,0.24468733738385579,0.0019528187862236051
8A,9.207542351298835,0.07824922004877395,0.24468733738385579,0.0011598599389016006
8A,19.59082350492512,0.41756972598317527,0.24468733738385579,0.002909012373855904
8A,6.741760492559402,0.05616514240878709,0.24468733738385579,0.0011370061158366997
8A,7.014670725554103,0.08606907302330141,0.24468733738385579,0.0016745923077289661
8A,16.897372902586532,0.1899402197610334,0.24468733738385579,0.0015341471009553563
8A,18.89576657744971,0.15644613882567115,0.24468733738385579,0.0011299769633022901
8A,29.489206895546126,0.5759356585011536,0.24468733738385579,0.002665508868855095
8A,25.134376024542256,0.3823778848808458,0.24468733738385579,0.002076318217975937
8A,27.473937549949547,0.26365436053469204,0.24468733738385579,0.0013097346214445188
8A,16.099022109474074,0.19982804080453942,0.24468733738385579,0.0016940498643670662
8A,13.15075535237501,0.1934956959775158,0.24468733738385579,0.0020081209488991857
8A,11.619813207753939,0.18000059915055594,0.24468733738385579,0.002114190222808029
8A,27.59592958581707,0.5632546139339996,0.1643348613541779,0.00187088543303736
8A,7.649523104322371,0.1647638227524751,0.1643348613541779,0.0019743082606419647
8A,7.860813860579825,0.15270985015981275,0.1643348613541779,0.0017806845974055736
8A,40.06642393814063,0.6400314400865541,0.1643348613541779,0.0014642262552837528
8A,25.18685420166282,0.37483827579613904,0.1643348613541779,0.001364135361640044
8A,26.26869683412828,0.4562333941514622,0.1643348613541779,0.0015919741288672041
8A,19.060436930335015,0.36096621542640933,0.1643348613541779,0.001735885869227894
8A,13.162984473596769,0.28355585253781246,0.1643348613541779,0.001974566252327314
8A,19.828945784177474,0.3808054336519614,0.1643348613541779,0.0017603173723419719
8A,21.48043106036943,0.19927779660339046,0.16433486135417794,0.0008503610978161936
8A,36.26312204557702,0.2786654223398297,0.1643348613541779,0.0007043773065619665
8A,20.48267809827403,0.24638430925657723,0.1643348613541779,0.0011025892926225089
8A,38.967764376386846,0.4582073894902104,0.1643348613541779,0.0010778145991878246
8A,35.71998487228581,0.2834378137786554,0.1643348613541779,0.0007273341629928631
8A,11.979821415098423,0.20777844898426118,0.1643348613541779,0.0015897821620236194
8A,3.828428364562459,0.042412448508262555,0.1643348613541779,0.0010154540682232177
8A,36.21832216789612,0.6509088682528582,0.1643348613541779,0.0016473251341459717
8A,35.7631439486732,0.35148714848567486,0.16433486135417788,0.0009008681304091693
8A,31.64656594777121,0.5276480704556512,0.1643348613541779,0.0015282880860682253
8A,4.558776826815611,0.04602959441632806,0.1643348613541779,0.0009254996947996438
8A,6.041199152962488,0.10297903670641509,0.1643348613541779,0.0015624752108804691
8A,25.18616262683732,0.4532662808428136,0.1643348613541779,0.0016496008543497003
8A,28.24574288672372,0.41274179191878513,0.1643348613541779,0.001339408058381848
8A,7.136328092833358,0.11892557464058268,0.1643348613541779,0.0015275235472329892
8A,27.664094581916633,0.3390404557196314,0.1643348613541779,0.001123369235252674
8A,3.8243310198332088,0.061137968083325785,0.1643348613541779,0.0014653554652627788
8A,30.34742290181468,0.4775824244124474,0.1643348613541779,0.001442493891736587
8A,19.57062825171177,0.40699163254754617,0.1643348613541779,0.0019061987337941175
8A,39.071926380395624,0.7838115780597915,0.1643348613541779,0.0018387992336954804
8A,22.068772229027513,0.25840703975111556,0.1643348613541779,0.0010732814720687475
8A,15.695844379153488,0.3124666130313735,0.1643348613541779,0.0018247627191003567
8A,36.50266081264804,0.47357787101597565,0.1643348613541779,0.0011891984694416954
8A,40.56037438149051,0.7333760019879502,0.1643348613541779,0.0016573422557009613
8A,17.835067329174827,0.17757073801911466,0.1643348613541779,0.0009126076610539432
8A,8.99586699307734,0.20110103203771204,0.1643348613541779,0.0020490791650023647
8A,8.02761149620573,0.11244022881975978,0.1643348613541779,0.0012838752837078843
8A,21.080454098780137,0.23173288430912908,0.1643348613541779,0.001007616264359535
8A,14.02025591847509,0.1563961203615288,0.1643348613541779,0.0010224863009589231
8A,35.986505483882596,0.30126560907105376,0.16433486135417788,0.0007673567989253584
8A,16.989388959426037,0.3232981134297666,0.16433486135417788,0.0017442666398354658
8A,51.77626461999311,0.6528397720451593,0.11316256005821237,0.0007958595171469271
8A,31.746025183300635,0.5384914317106109,0.11316256005821237,0.0010706560261078554
8A,13.524196088814296,0.1923561276029495,0.11316256005821237,0.0008977493334204913
8A,20.89824030954091,0.35540689759942684,0.11316256005821237,0.001073437240668
8A,59.136808261184136,1.082820932194317,0.11316256005821239,0.0011557377166553813
8A,58.08228307970427,0.819037469489695,0.11316256005821237,0.0008900627301713915
8A,34.82468577086164,0.6444761680046548,0.11316256005821237,0.0011681004216306141
8A,45.989930219209505,0.6827433309619374,0.11316256005821237,0.0009370337657439646
8A,59.34857967997369,0.520622897717745,0.11316256005821237,0.0005536986440028595
8A,34.958405049195825,0.4576242290217353,0.11316256005821237,0.0008262622760181618
8A,6.219360816526787,0.12738400427470972,0.11316256005821236,0.001292795013602273
8A,45.391511927812374,0.924710414465122,0.11316256005821237,0.0012858538956557588
8A,3.7128288398739175,0.07772630156303105,0.11316256005821237,0.0013213674342339398
8A,41.545448691245355,0.49788708697135076,0.11316256005821239,0.0007564285877763501
8A,36.93526735805182,0.32400258714570934,0.11316256005821239,0.0005536913716683021
8A,22.848637039285997,0.31117854141209716,0.11316256005821237,0.0008596266418980848
8A,11.21689225201059,0.16773459064552929,0.11316256005821237,0.0009438665816864413
8A,11.077702802406183,0.1584022740373709,0.11316256005821236,0.0009025519884711588
8A,39.44302807436825,0.6158180632861836,0.11316256005821237,0.0009854683929952565
8A,19.594216646746,0.30259605117287774,0.11316256005821237,0.0009747559065586022
8A,45.55520711574626,0.5620321383957723,0.11316256005821237,0.0007787241612776195
8A,12.272867083221497,0.17275034736487974,0.11316256005821239,0.0008884508830822815
8A,30.46664513114844,0.48541168220211245,0.11316256005821239,0.0010056482794165219
8A,9.236140705270964,0.07423678571996532,0.11316256005821239,0.0005073283643443221
8A,57.887384355785905,0.8293391047313797,0.11316256005821237,0.000904292110818712
8A,32.725471749232746,0.2751533697324751,0.11316256005821237,0.0005307004365994752
8A,43.052651915856806,0.32396735741078375,0.11316256005821237,0.00047496528712368197
8A,9.813243844097258,0.12263034220636516,0.11316256005821237,0.0007887618091907358
8A,27.91860405299835,0.3109362718475788,0.11316256005821236,0.0007029722999585983
8A,30.671150171638836,0.25237876602667986,0.11316256005821236,0.0005193776715482693
8A,29.588322162284754,0.629708966122613,0.11316256005821237,0.0013433218013356697
8A,3.9827536872959795,0.0443064764763414,0.11316256005821237,0.0007021732654009263
8A,35.738200441594806,0.5999295334311248,0.11316256005821237,0.0010595661770563675
8A,12.686966300168477,0.1816375387971671,0.11316256005821237,0.000903666841938527
8A,37.67841969129044,0.7342846853942191,0.11316256005821237,0.001230077050456223
8A,37.52583676472805,0.2982373964255769,0.11316256005821237,0.0005016400923144374
8A,23.10676940259543,0.4292938706467241,0.11316256005821237,0.0011726704521192901
8A,21.443692196352224,0.3837655664393395,0.11316256005821237,0.001129605933548547
8A,13.265443923546343,0.2970964469206615,0.11316256005821237,0.0014136314371590727
8A,36.61306859723721,0.6160837281168877,0.11316256005821237,0.0010620968822243608
8B,1.588484011147167,0.008744917355085232,0.24433840596266015,0.0007367586192283931
8B,1.599057766393224,0.012708594640722253,0.2418159478392523,0.0010526377508708767
8B,1.5833090020576475,0.021156890174510033,0.24559378055722464,0.0017974803131731692
8B,1.588212643163776,0.01740226470244577,0.2444038917326551,0.001466782993079905
8B,1.5769723349989488,0.02166584152567556,0.24715000982580287,0.0018598278513658575
8B,1.5866681843250197,0.017624236305031012,0.2447773183744847,0.001489210171198419
8B,1.5974477940768526,0.014315791986452204,0.24219638216184722,0.00118882241285241
8B,1.5834230703115701,0.019409119184958037,0.24556595957730673,0.0016486848630482848
8B,1.576587023508418,0.019840121692399154,0.2472453234778587,0.0017041785599721652
8B,1.5989986841159853,0.014699153385975466,0.24182988603995148,0.00121762852611906
8B,1.5849667343523017,0.008122477088944074,0.24519013004532472,0.0006882273933853783
8B,1.5925763400003683,0.016247942661344394,0.2433554280390927,0.0013598774850275637
8B,1.5918662610335244,0.009456831146679626,0.24352537647669834,0.0007923989790993687
8B,1.584068891472537,0.01417753126590939,0.24540857324337062,0.0012030312435257053
8B,2.1070785283471207,0.01368282341746856,0.16469278364855355,0.000585774144096812
8B,2.1283332628295626,0.014439501685780945,0.16267612533764936,0.0006045009954481354
8B,2.0890251933935717,0.028389494330951268,0.16645618379760818,0.00123900922674338
8B,2.105950443597079,0.014997471487802064,0.16480159218403126,0.0006428237710209515
8B,2.1435640950596238,0.02644075388859879,0.16126909131380568,0.0010895549197670986
8B,2.110357970836703,0.01855115861757462,0.1643774965871151,0.0007914398233106878
8B,2.1126009149472793,0.026232512249690434,0.1641627366725067,0.0011164971827191488
8B,2.1523146480037534,0.027613338806599427,0.16047464726529226,0.0011276653015304789
8B,2.0871697469068895,0.012619343385741073,0.16664012334075573,0.0005518476439832243
8B,2.116619121228291,0.028903969481511606,0.16377976800853744,0.0012249987733254052
8B,2.124541961289557,0.012744330037310682,0.16303124990115153,0.0005356525566471247
8B,2.0891797367641383,0.025981046834153903,0.16644088618258865,0.0011337087216289573
8B,2.11594595194115,0.03129959375704548,0.16384376877147672,0.0013274699144224416
8B,3.0074325626912066,0.036670002179193015,0.11319596228536367,0.0007559735509511268
8B,3.0110505022341476,0.026937757740279844,0.11307502039636728,0.0005540777431764779
8B,2.9982058478236713,0.033242341363853414,0.11350627172275456,0.0006893037549164536
8B,2.984708357283118,0.027135176891569183,0.11396512593813869,0.0005674967223406498
8B,2.9814538968236093,0.042795233777220346,0.11407664642869335,0.0008968600475332411
8B,3.022228093441317,0.02105713792550126,0.11270396001301004,0.0004301024403835474
8B,3.0075585084169956,0.026890790629329805,0.11319174519325315,0.0005543255158789078
8B,3.008038167895189,0.019939427740780575,0.11317568914235429,0.0004109066051422249
8B,2.9965472397989106,0.02515534747247276,0.1135623409680177,0.0005221606686756079
8B,2.9898277645302116,0.02223226194887466,0.11379039667935115,0.00046345088839817796
8B,3.0493835996465966,0.0382241625649516,0.11181847272691472,0.0007677151353561998
8B,3.006075657151602,0.023390676205958968,0.11324142788064755,0.000482623910834456
8B,2.9852689501477587,0.02047196349493497,0.11394595098069134,0.0004279919093208171
8B,17.418296808427062,0.38128625959883533,0.23964787263573803,0.002926016745651265
8B,21.32149281852706,0.4045124979564398,0.24358250079492402,0.00257761577954482
8B,28.048421952776973,0.24058063018147532,0.23882747941935184,0.001142600163901151
8B,5.9170034220739725,0.09911775199834039,0.2361673730708039,0.002206618642772869
8B,18.028888361398934,0.29321134571043256,0.24993403543657283,0.0022672268910026187
8B,23.808187695675283,0.45438628118564006,0.24520010330248712,0.0026102210203014647
8B,7.975371559232659,0.09146233598635913,0.23830225515900463,0.0015243239639122826
8B,27.13783597788312,0.4926515365031421,0.2415764988825845,0.002446116134142833
8B,27.294255920481454,0.27072656429907815,0.2352833452439855,0.0013016929711096765
8B,17.856120492234318,0.2630288935538139,0.24692895771372156,0.0020288322251800187
8B,30.340474633239293,0.24123161251703829,0.2442479536717777,0.0010831797798822034
8B,17.718699815242356,0.25747732765523146,0.22644527325778185,0.00183538916337943
8B,20.437880019563025,0.28755778446126207,0.24534247296482292,0.001925394748741264
8B,20.926174596939205,0.3007913818621874,0.2409763769138686,0.0019320029080641863
8B,5.646828028835113,0.06938453780632753,0.24777140838230466,0.001698114961183709
8B,23.543213221131325,0.5120864630161531,0.2469064009307713,0.0029954885886042813
8B,12.050931570986213,0.17165937818630095,0.24784724480266274,0.001969195211376155
8B,23.906541335240725,0.5045785115477132,0.2452932271303531,0.002887721589686822
8B,14.343894768491436,0.13464765024082218,0.24785688927252447,0.0012977482268448689
8B,4.533966304630994,0.05621303300809478,0.24658155040114776,0.0017052068562739696
8B,7.706246227879565,0.07275037095177055,0.2395821115804642,0.0012615500350740738
8B,10.024101115037144,0.10563233478917117,0.24626757673707722,0.001447492886731784
8B,18.011841490293026,0.30407901244681446,0.24486763701784478,0.002305777946130228
8B,11.38998027927976,0.15377523182422326,0.24711314294658449,0.0018608742383038196
8B,28.004196580865564,0.345382340424096,0.24807434422731728,0.0017065405940260726
8B,18.099851495481698,0.38353725644962183,0.24039130729097793,0.0028412474952330554
8B,29.455448271548118,0.5578523571296211,0.24366699446166157,0.0025739973971752265
8B,16.173931682571556,0.18385112170506115,0.24674319697393562,0.0015644209671974117
8B,2.0022901424252457,0.03827385319616123,0.24430055648475152,0.0026046981085977106
8B,5.247877955646154,0.07264115283952886,0.24582126761440146,0.0018979126313581989
8B,20.343877679759725,0.39387923186341495,0.24393109915012393,0.0026342335702840146
8B,9.890915712558042,0.10034675919466132,0.23696921137124538,0.0013409621952212084
8B,14.466866957210568,0.3237775978281601,0.24558915709898776,0.0030657678006718535
8B,31.723143593171844,0.3893982825125552,0.24955565494057624,0.0017086101857421412
8B,15.602740306769496,0.3013194673533385,0.23920064901112056,0.0025765965773001955
8B,17.770613151349334,0.33976271861873447,0.24093827069243323,0.0025694304114160234
8B,2.825091977899191,0.05766581871139176,0.2434678568329691,0.0027719491822414824
8B,26.440641455137467,0.49092242062581015,0.24386264850687472,0.00252547996249466
8B,8.346518170821502,0.08467017250390331,0.24705277337399317,0.0013978887054138139
8B,7.040943337089339,0.12183012824677283,0.24605056370101647,0.002374684827211036
8B,20.260654695198518,0.21039697504773436,0.15208050071147747,0.0008808811392925983
8B,11.18024662400357,0.17624128816575862,0.15940907119262376,0.001401609611625103
8B,35.396444280896674,0.5236153928253857,0.15858884136823645,0.001308528405512058
8B,12.745764971214806,0.16927066973536653,0.16052498906262663,0.001189094078915303
8B,13.17151680908986,0.11184182762851701,0.16033380287116866,0.0007593662995028281
8B,21.11054365087902,0.3438183443182729,0.17400382878011883,0.0015806881318026415
8B,10.169329636404228,0.14075379841862573,0.15772215568771952,0.0012176381980419833
8B,9.402851534811099,0.07831687833320708,0.16077317603211438,0.000746908052526284
8B,16.622915955637875,0.3564784212618983,0.16340507796824766,0.0019545615276901547
8B,6.357315502275036,0.1289628161217109,0.15835806648268738,0.0017917965428561411
8B,32.43565404619798,0.4384967787344968,0.15983037637765504,0.001205204739217876
8B,15.286980457033133,0.3390577689136189,0.1615870982485275,0.001999016747240708
8B,22.248346727603252,0.27401696564193384,0.1644677880608084,0.001129843577453222
8B,10.090986270217265,0.13754055316761554,0.17275279240186803,0.0013133485183021488
8B,19.57498317700866,0.2434919804392674,0.16347703880309616,0.0011342212713692488
8B,20.359966581003263,0.2506461165480182,0.16070790374413807,0.0011035167167967983
8B,16.157685923066527,0.2154861813000758,0.16933154301655035,0.0012596093908496296
8B,10.930546295221156,0.23405111932177172,0.16015457577994896,0.0019127841605496838
8B,26.184086520405685,0.5592529692648276,0.16246013790493224,0.0019354210033871398
8B,25.44772473209162,0.2009857878680624,0.16615335210589272,0.0007319531071381734
8B,31.987746561555607,0.6173553737511546,0.16463720359476475,0.001772300370126847
8B,15.559756770986123,0.1541789020436623,0.16518339407989197,0.0009129485247433288
8B,33.24045946043121,0.6759325048395254,0.15645676471832484,0.0017745507329811902
8B,9.855402463228298,0.14513512383603763,0.16740621354596322,0.0013750785201042427
8B,24.854320542595698,0.3421020605354037,0.15044488995053504,0.0011550186501702333
8B,7.107754069404061,0.14652644854777755,0.16716216345002338,0.0019221150313691346
8B,3.344712569610504,0.05861595771299852,0.16053231711382107,0.0015691963822686594
8B,17.38485693735024,0.1862769348030893,0.16579953047166437,0.000990898153473958
8B,7.952771666870243,0.10795816696424643,0.1687175793745855,0.0012774828699003372
8B,34.617009212517196,0.5889570577467067,0.17788858899026955,0.0016881068731686387
8B,19.477495932690577,0.42617954856155216,0.15917287625640367,0.0019426130759630745
8B,3.993498609284289,0.08601241844232867,0.16307045412258875,0.001959028089264073
8B,35.74481490504795,0.7590830684647184,0.1624538008352606,0.0019242606090516218
8B,24.987145789987945,0.30383901461827334,0.155668815838133,0.0010558112151956803
8B,9.93198003442504,0.17994422165846047,0.17056303615503726,0.0017236327864103029
8B,35.450217989136966,0.6890398065450015,0.1642133744353238,0.0017802938381743746
8B,24.122151946261283,0.3556588377697758,0.1704650309037313,0.0014018792859307597
8B,20.564931723772247,0.17812400502334866,0.17057865021623042,0.0008240956352669807
8B,33.44415005199311,0.32985463934564496,0.16162207225361877,0.0008891209945019221
8B,10.594826972682421,0.23475902068120513,0.16721259390417742,0.0020665940066722996
8B,16.86023635188668,0.2702450692255965,0.11025930304448445,0.0009857507683261502
8B,55.20675438415742,0.9256424658780471,0.1110683163385872,0.0010387212213636698
8B,52.46998091163513,0.7381279357372376,0.12430892811099224,0.0009753956595133799
8B,57.0889843792275,0.7028231594464897,0.11511521303980997,0.0007904678838384012
8B,40.49622267055895,0.40630247447223805,0.11643585770045133,0.0006515975745950126
8B,56.572441631549374,0.8555390223695083,0.11434730311594213,0.000964536323220152
8B,28.206689246676177,0.23982416879815296,0.10983943005789673,0.000520903008448045
8B,37.09197261685416,0.5391346478449595,0.12479145901762079,0.0010117190691479256
8B,54.31053991207431,1.044193759347709,0.11263643938695803,0.0012079074151200913
8B,27.738987529273434,0.4837109088080298,0.12208915202933603,0.0011874904204662356
8B,41.55551452071787,0.626924557120242,0.11810532627053895,0.0009938340281149575
8B,45.22260934331479,0.47387664164246995,0.11370998685544781,0.0006646087499680282
8B,38.994184721079954,0.8516602860590521,0.12364255380933958,0.0015062334188033844
8B,12.223637562264232,0.23112686568605373,0.11373548224333177,0.0011995095219895662
8B,43.613889878115984,0.5059841678552511,0.11480439992237006,0.0007428966487359916
8B,20.943389711426647,0.3082206521266403,0.11139448635014414,0.0009143999994112366
8B,47.811842101206835,0.53125153315321,0.11033108548030736,0.0006837862629932777
8B,23.92119741152723,0.4491614019217664,0.10262659832156393,0.0010748236364962079
8B,21.256844771655825,0.27716996778901754,0.1176405862747841,0.0008555833243068629
8B,16.84231184577656,0.34539512744265644,0.11158668810878626,0.0012763936976512742
8B,60.08849015975258,0.8661137465504091,0.1110402465093029,0.0008927334713206572
8B,8.059093960957677,0.1291269157512659,0.11593936120075525,0.0010361418677318128
8B,34.76549096960455,0.7028731565394607,0.11690867469421666,0.001318357179710357
8B,59.88266884433663,0.6899247896435496,0.1143473370018086,0.0007348258370078297
8B,37.8402773057705,0.3801812512043559,0.11591851870172083,0.0006496014250313303
8B,14.52316496067064,0.2573496420716167,0.10628299211520462,0.0010504704292617062
8B,14.3455187798283,0.13772890242155536,0.1112023610788587,0.0005954983981047152
8B,41.88541369300046,0.48038230512902,0.10734519105925101,0.0006866960461650606
8B,27.832976194388472,0.3666930657148977,0.11487010348589638,0.0008441270598734986
8B,50.812119625188735,0.41054488659526334,0.10209162320299736,0.00046008831691126144
8B,15.252633575105188,0.2853178534108288,0.11256572906182798,0.0011744865843818831
8B,24.532918812463137,0.5011392382488303,0.10623034879186141,0.0012103627662907387
8B,39.876744044656654,0.8513766407811059,0.11476680828983542,0.0013667091575550211
8B,17.396131962608507,0.18280615798741337,0.11948525910490256,0.0007003420747403457
8B,13.977227904368114,0.2731263419374779,0.11207413659103911,0.0012215344070316014
8B,18.543234234836735,0.250903254183679,0.10977220241574488,0.0008284588631384715
8B,16.19109961487106,0.2766857362047376,0.11604957294580863,0.0011061441672679364
8B,47.862831962408805,0.522418847922367,0.10144107058926899,0.0006175783041089851
8B,6.328957401407534,0.059646619030626166,0.11389225152893624,0.0005986949548683662
8B,47.74515994835041,0.7358419333195106,0.11320396960800201,0.0009731383721898737
8C,1.6011953357376203,0.021143879581202,0.24131283753820526,0.0017453455144336289
8C,1.610376661511655,0.0099496139847607,0.23917742149572765,0.0008093932361227865
8C,1.6013987867168793,0.01606002707309104,0.241265070305683,0.0013252623369054326
8C,1.588179015366532,0.017194330366865018,0.24441200933647875,0.0014493356747147757
8C,1.5887481428427428,0.02044546292319063,0.2442747027787605,0.0017217932988415714
8C,1.5918916541512904,0.011887053805796462,0.24351929453434754,0.000995989424259171
8C,1.5819296516022474,0.01863468602293836,0.24593073904416196,0.00158674944622976
8C,1.5893013681088273,0.010942820426804936,0.24414139218432251,0.0009207146623176048
8C,1.5833355601346162,0.023126615381034717,0.24558730249815805,0.0019647425390660798
8C,1.579883688839802,0.02240053881727454,0.24643237998461143,0.0019137788392994419
8C,1.5644974131701546,0.01333031075737174,0.2502765173748745,0.0011680089077224047
8C,1.5880211476004717,0.015466257837096896,0.24445012570383062,0.0013040068016942602
8C,1.5757233736719047,0.00935676867758225,0.24745924987241294,0.00080484126507389
8C,1.5849025171904034,0.02180095294164899,0.2452057400271159,0.0018474137940519904
8C,2.1065020418488456,0.027127382693491305,0.16474836550583521,0.0011620578576454921
8C,2.1121681230012914,0.03125963494681987,0.16420412079953906,0.0013310675539005348
8C,2.1087398118583116,0.01689776140255698,0.16453287610651107,0.0007221368263311924
8C,2.114282195346817,0.01769350890686153,0.1640022207586786,0.0007517291177685009
8C,2.0957891130187587,0.024279313820402673,0.1657899455363282,0.0010519803915232905
8C,2.121944539556179,0.011128555980752379,0.1632756858709407,0.0004690152135086837
8C,2.133942225205504,0.025861625894935736,0.16215433620277547,0.0010763719263458948
8C,2.1190467812758222,0.021097337363839952,0.16354948665365404,0.0008918604714287239
8C,2.1206116996612394,0.01798863763008838,0.16340147744363273,0.0007591956771075514
8C,2.1190545456200063,0.011249908795583052,0.16354875146591705,0.0004755703018053407
8C,2.1129648915463353,0.030535475949266457,0.16412795319905177,0.0012991389195557157
8C,2.1190006442091085,0.026481272915354126,0.16355385543840917,0.0011195131053826019
8C,2.1131769549532606,0.028878862905427294,0.16410769593473065,0.0012283830031229461
8C,3.0234201056375936,0.021645414055142705,0.11266461813222005,0.000441789690894194
8C,2.996958425085946,0.038339188353557214,0.11354843264080505,0.0007956168411926669
8C,2.943066412751284,0.021506349072740426,0.11541863647173996,0.00046195874720702146
8C,3.0027260877918653,0.04379521922663512,0.11335391080333822,0.0009055410094391011
8C,3.022331372090322,0.034320396828269734,0.1127005496045238,0.000700965886391387
8C,3.074942910804093,0.031721508310364604,0.11100514747498001,0.0006272208946358854
8C,2.955851877914691,0.02806676658065504,0.1149661558701488,0.000597916245045515
8C,3.001155774019828,0.02105415742075709,0.11340676661100955,0.0004357615665100701
