sample_id,pb207_u235_ratio,pb207_u235_ratio_2sigma_abs,pb206_u238_ratio,pb206_u238_ratio_2sigma_abs,error_correlation_rho,age_207pb_206pb_ma
8A,3.7489745576428817,0.08520731923310365,0.1655300503559164,0.005643291902819513,0.85,1581.894412488245
8A,0.8992359121026643,0.021577632317027688,0.039704341420174975,0.0014290894119503162,0.85,651.319138714394
8A,0.8018306338388226,0.015622366596540163,0.03540356520309571,0.0010346713839916434,0.85,597.8607573622602
8A,3.1736632099152784,0.07051800609408333,0.1401280864600729,0.004670416771416389,0.85,1450.773333796466
8A,0.8186894335198939,0.013378055216977745,0.03614793887574678,0.0008860303476383986,0.85,607.3170028184221
8A,5.922160452286857,0.12623344399793054,0.26148364114244826,0.008360457514567366,0.85,1964.4899476993646
8A,0.746300665970414,0.015659543043591205,0.03295172717747322,0.0010371335849446483,0.85,566.0756920591133
8A,1.157259829925446,0.0320885673779605,0.05109697998134187,0.002125230016469876,0.85,780.6659075886208
8A,0.5796566491657268,0.015504451576205726,0.02559382381775143,0.0010268618567648366,0.85,464.24076028724227
8A,1.0262601692141402,0.016022208490740375,0.04531289686721581,0.001061152964966807,0.85,717.055199057027
8A,1.4429489344447468,0.0383008695747102,0.06371113116591261,0.0025366716038865257,0.85,906.94612301473
8A,0.620456191902113,0.010732891461540424,0.027395263187320953,0.0007108408059764463,0.85,490.1332279454207
8A,0.5583849327693956,0.013461615047011839,0.02465460477742395,0.0008915645261159815,0.85,450.47467681569026
8A,1.2698747643672597,0.016857620621869292,0.0560693145443969,0.0011164824197313623,0.85,832.33452819123
8A,2.5176341468297405,0.07504169423735908,0.11116215933045005,0.004970021229103758,0.85,1277.1372759912144
8A,2.8213002002918137,0.05268941913627053,0.12457005430228561,0.0034896271241973255,0.85,1361.2131098902992
8A,1.0743744805488171,0.015747155859108162,0.047437308291089754,0.0010429361931811243,0.85,740.8840463814038
8A,1.6153986099686994,0.024026387431211226,0.07132537421676143,0.0015912707836005001,0.85,976.2060395092591
8A,0.6293554102454785,0.007024971849505652,0.027788194117594263,0.0004652648048625416,0.85,495.694250666652
8A,1.3330851377997548,0.03382377169822054,0.05886026874705114,0.002240152825665081,0.85,860.2238769509822
8A,0.3012159686792174,0.005063987415138699,0.019313869151036743,0.00048705181906861714,0.85,267.34953324151223
8A,0.4912689891743233,0.011110856232994449,0.03150000651187129,0.0010686366880597016,0.85,405.77491808758083
8A,1.1531803886666394,0.021869081906716294,0.07394154842424151,0.0021033575423557837,0.85,778.7439708268989
8A,0.7462751634156762,0.016922084453460367,0.04785091879451012,0.001627557760284224,0.85,566.0608635410448
8A,0.2637247115742535,0.00643855372936315,0.01690994203784877,0.0006192569311453276,0.85,237.66409151504575
8A,0.2685128213830902,0.005048517381209077,0.017216954068898,0.0004855639188135828,0.85,241.50399301555103
8A,0.4478385764833518,0.01105044820047906,0.028715262689799074,0.0010628266732016433,0.85,375.76464174235053
8A,0.33911418494800194,0.006712424425789759,0.021743890352377847,0.0006455976800353039,0.85,296.5003191958189
8A,0.26278367209797443,0.00307361911783537,0.01684960289517148,0.00029561917511692574,0.85,236.90769934392043
8A,0.44612555064097464,0.007786696251222691,0.02860542403444129,0.0007489206158678651,0.85,374.562569058044
8A,2.5076270958037514,0.06848111676094075,0.16078822719895705,0.006586480130372326,0.85,1274.244573059255
8A,0.3435848915300573,0.009332626709474916,0.0220305505925939,0.000897607447038575,0.85,299.88458539374767
8A,4.200526976792264,0.11724803938008979,0.2693364125112642,0.01127685876382406,0.85,1674.12292444888
8A,0.3753922076520777,0.0059983444196627465,0.02407002527356804,0.0005769178162376635,0.85,323.6421103453052
8A,0.4222478627517733,0.004938708890235293,0.027074394515842103,0.0004750025921566331,0.85,357.65712740435725
8A,0.6825719046298997,0.012394713337541332,0.04376628672776402,0.001192117432961316,0.85,528.3276827964658
8A,1.3903884740719707,0.02772202689741399,0.08915125308623281,0.0026662909130244754,0.85,884.8615466189735
8A,1.4078584685188655,0.02684166406627424,0.09027142340222293,0.0025816180488966592,0.85,892.2554197971192
8A,0.3954016327726509,0.00823112827460568,0.025353023051742883,0.0007916658693007477,0.85,338.3076434311252
8A,0.795940862718424,0.016389091833769995,0.051035467149745405,0.00157629479225348,0.85,594.5362665593562
8A,0.34235027540269874,0.005631609631396093,0.02195138741130534,0.0005416454446659965,0.85,298.9511240081406
8A,1.2707574844857665,0.02384922722868918,0.08148055325777313,0.002293806945567954,0.85,832.7293186130346
8A,0.5118987546862477,0.010874477517288822,0.03282278031254651,0.00104590189943654,0.85,419.7251503569039
8A,1.6885664911105505,0.018096122290983816,0.1082703297741351,0.001740476142093733,0.85,1004.2221136595757
8A,0.2694168664842065,0.005146497124514663,0.017274921144369324,0.0004949875623373009,0.85,242.2273795760751
8A,0.47656571069806997,0.005342572790692728,0.03055723711678641,0.0005138460234783425,0.85,395.7139925660578
8A,0.3622503378556939,0.00363453521688246,0.023227372891092175,0.00034956780965915337,0.85,313.8934786962772
8A,1.5892642585747763,0.026480135482430934,0.10190310318249228,0.0025468464075059658,0.85,966.0087986064462
8A,0.5586181054216348,0.008295287293334747,0.035818409763671684,0.0007978366521680651,0.85,450.62659168847506
8A,0.5084855838410637,0.005578791512502164,0.03260392891704092,0.0005365654239672552,0.85,417.43029187476367
8A,0.527094358935371,0.014957074032733822,0.033797117474767345,0.0014385640244304315,0.85,429.8794923066295
8A,3.9158428882633802,0.05808282892890726,0.2510825620951047,0.0055863779206688155,0.85,1616.9601786364815
8A,0.43639124268694585,0.009767475376810934,0.02798126340004867,0.0009394309780000496,0.85,367.7046115063553
8A,1.229280297047499,0.02346591426873453,0.07882104959849388,0.0022569400935966454,0.85,814.0110642547738
8A,0.4139196343658694,0.010755399721787826,0.026540391242341702,0.0010344490556288995,0.85,351.6938926653513
8A,0.415602663303216,0.004404014831281629,0.026648306505984105,0.00042357598053433085,0.85,352.90181335505116
8A,0.6749466976699451,0.016719514832763495,0.04327736095759352,0.0016080747137913547,0.85,523.7156343444079
8A,0.7272925557454007,0.017354588445997052,0.046633760214582334,0.0016691557815766331,0.85,554.9628734774366
8A,1.175674013774985,0.03510761486687568,0.07538383229112947,0.0033766331316216133,0.85,789.2963475910298
8A,0.4259636872742091,0.009556853387886149,0.027312651965901026,0.0009191734586912548,0.85,360.3065004044049
8B,21.19897348456352,0.23340904892240194,0.6295310453127084,0.006931384798446065,0.85,3147.7342218358963
8B,20.841392349746258,0.33127609607074343,0.6253682768794296,0.009940293714283802,0.85,3131.245266916153
8B,21.37753502623187,0.5713125614317222,0.6315886530679818,0.01687914582821211,0.85,3155.8689698989983
8B,21.20827818352637,0.46476405086113276,0.6296386093539493,0.013798073946861758,0.85,3148.159730437573
8B,21.599440458285024,0.5935044561359161,0.6341265333615802,0.017424383008021724,0.85,3165.8883560834447
8B,21.261358106884668,0.4723296315430044,0.6302514980001362,0.014001290808108665,0.85,3150.583698103522
8B,20.895218686048413,0.3745118999569724,0.6259985482517061,0.011219978560578044,0.85,3133.744517589629
8B,21.373573526603916,0.523981548285375,0.6315431540373035,0.01548252842462677,0.85,3155.6892005154773
8B,21.613051156062358,0.5439668837640105,0.6342815113210023,0.01596387916963005,0.85,3166.4996947551313
8B,20.843363765918216,0.3832145756196151,0.6253913839540495,0.011498100618000565,0.85,3131.336911817087
8B,21.32007733045296,0.21851794854468912,0.6309280682844433,0.006466632602868282,0.85,3153.2584679221577
8B,21.059435293057238,0.4297093816197311,0.6279133846731446,0.012812322290883185,0.85,3141.331588378835
8B,21.083542730201003,0.2505028323721934,0.6281934760968844,0.007463842630896551,0.85,3142.440633878841
8B,21.35116656183714,0.3821889731231215,0.6312856753789341,0.011300104999960769,0.85,3154.6717925145517
8B,10.772085497298155,0.13990227864267163,0.47459075992978833,0.006163739486990517,0.85,2503.6615658346755
8B,10.533922780484934,0.14293306260174637,0.4698512293467267,0.006375333916642928,0.85,2482.9085649836265
8B,10.981513488285039,0.2984737722712544,0.4786921685590224,0.01301068905109831,0.85,2521.5666540987468
8B,10.78497639898136,0.15360985965469134,0.47484498177077,0.006763192454870064,0.85,2504.772842315119
8B,10.36861163979697,0.2557925925016082,0.46651275896286404,0.011508822221884808,0.85,2468.250183265442
8B,10.734755969226029,0.18872832330631878,0.4738532579870919,0.00833083966971521,0.85,2500.4366491986502
8B,10.70934878549749,0.2659594826586365,0.47335016894326937,0.01175533345398293,0.85,2498.235837168623
8B,10.275586312308311,0.26366335102666655,0.4646160824707894,0.011921678191578682,0.85,2459.9074835034558
8B,11.003421524584223,0.13305669540540474,0.4791177150214849,0.005793636072971956,0.85,2523.4215730270535
8B,10.664082092531611,0.2912515532525259,0.47245155728333965,0.012903337455711686,0.85,2494.3029023231516
8B,10.575757602471105,0.12688000306539468,0.4706896913408191,0.0056469816844344585,0.85,2486.584809308837
8B,10.979692004595435,0.273086979713689,0.478656758153737,0.011905154384024647,0.85,2521.4122792552675
8B,10.671643339392542,0.31571515419535323,0.4726018635223688,0.013981686369165075,0.85,2494.960911624398
8B,5.187295410635632,0.12649868620289825,0.3325095340143382,0.008108660847907555,0.85,1850.5336471547694
8B,5.175526996117686,0.09260362275308992,0.33211000587934913,0.005942310748267305,0.85,1848.6005202551976
8B,5.2175227953883265,0.11569764228422377,0.3335328028680476,0.007396030727530309,0.85,1855.4821170896425
8B,5.262305004847931,0.09568343708724612,0.33504110964806866,0.006091985338576646,0.85,1862.7692836226718
8B,5.273204215654456,0.15138118178139812,0.33540682989107534,0.00962873429702016,0.85,1864.5349680541378
8B,5.139464620417347,0.07161763575040596,0.3308817101429731,0.004610784885910267,0.85,1842.653747256482
8B,5.1868849418509315,0.0927526008883204,0.3324956097117931,0.0059457329264974105,0.85,1850.4662838165673
8B,5.185322211897035,0.06874404630918103,0.33244259021478073,0.004407334372478294,0.85,1850.2097783279794
8B,5.22298947924497,0.08769166956586588,0.33371741540343847,0.0056029669284655605,0.85,1856.3744884615423
8B,5.245240236110715,0.07800687136391882,0.3344674271419541,0.004974177805024484,0.85,1859.998590029143
8B,5.053676512218378,0.1266961313598593,0.32793512764871346,0.008221363577514686,0.85,1828.3655129666088
8B,5.191721329609905,0.08079495423448134,0.3326596247239988,0.0051769379457920015,0.85,1851.2597150497168
8B,5.260431584055314,0.07214851670302806,0.3349781934892345,0.004594334020304231,0.85,1862.4654778650197
8B,1.8961549957590074,0.055342406428839586,0.05741089447483722,0.0025134472624147317,0.85,1079.7420863342722
8B,1.574470107711433,0.0398279077141463,0.046901031204112584,0.00177961772663713,0.85,960.1906173796538
8B,1.1734965201975458,0.013420625841040939,0.03565262964467752,0.0006116088899392827,0.85,788.279606470129
8B,5.500776778402402,0.12286052914011712,0.16900446538012806,0.005662103430147455,0.85,1900.7175449369074
8B,1.9105675405671456,0.04142981112023082,0.05546653681327726,0.0018041509354219916,0.85,1084.7825489059599
8B,1.4193851404775597,0.03611917848295019,0.042002357037098134,0.0016032547339657718,0.85,897.1045679072499
8B,4.117969922477641,0.0629670389371567,0.12538600773306338,0.002875877840197593,0.85,1657.8746620384966
8B,1.226832896703103,0.029695372521521168,0.036848921955862035,0.0013378869291445891,0.85,812.8957204670137
8B,1.1880257944860515,0.01571173766753573,0.03663774542575479,0.0007268057404954456,0.85,795.0445992391244
8B,1.9058594003658287,0.037432251092120825,0.0560032063199228,0.0016499061372487467,0.85,1083.1387332557583
8B,1.1094673002333046,0.011761564449489332,0.03295927344869078,0.000524106414123609,0.85,757.9179075687488
8B,1.7613162926883819,0.034125830670480355,0.05643754961861021,0.0016402320268114464,0.85,1031.3321659955363
8B,1.6544088186593093,0.031036365417644162,0.048928753816090784,0.0013768398709003097,0.85,991.2392371713987
8B,1.5870498527892998,0.030416192639081963,0.047787042747233235,0.001373775274258691,0.85,965.1400452053208
8B,6.0471754737458765,0.09907166126707134,0.17709057100616016,0.00435194674120643,0.85,1982.6642580330592
8B,1.4453484341268639,0.04191687065007432,0.04247508573309123,0.0018477440793717922,0.85,907.942957423727
8B,2.8344540322883933,0.05383380405785069,0.08298113669548975,0.0023640479978552366,0.85,1364.7023000685183
8B,1.4140825099956098,0.039794723298734014,0.041829555600579334,0.001765733872388287,0.85,894.8766836310052
8B,2.381441116034717,0.02980645128223934,0.06971607196928503,0.0013088642138262886,0.85,1237.0431886253225
8B,7.495286429119414,0.12390410665818581,0.2205574397362856,0.005469031663253947,0.85,2172.423690849052
8B,4.284670704439946,0.05393224732883728,0.12976486481605168,0.0024500753733304285,0.85,1690.4201754592573
8B,3.3858502125279837,0.04757271288351552,0.09975956831679411,0.002102499964421746,0.85,1501.1255502280742
8B,1.8736100923779737,0.042174144670898236,0.055519031773565285,0.0018745637266247557,0.85,1071.8069870763627
8B,2.990052511027345,0.053824619741882566,0.08779646456624371,0.0023706663858903635,0.85,1405.0915281247437
8B,1.2208566624646828,0.020076149667392452,0.03570893373471283,0.0008808133503655667,0.85,810.1670360392023
8B,1.8304155255913768,0.051715529196347934,0.0552490720849081,0.002341464241750576,0.85,1056.4284202748884
8B,1.140084426253829,0.02878918601177993,0.03394957668887115,0.0012859319746108364,0.85,772.5494032350614
8B,2.1024976850370356,0.031865808542015955,0.06182788573773709,0.001405610752985203,0.85,1149.6243000820864
8B,16.81525238536827,0.42856559604257455,0.4994281192378863,0.019093175472155045,0.85,2924.3590048964065
8B,6.4556751788848,0.11914598403777947,0.1905532118795002,0.005275277018707871,0.85,2039.8796886536743
8B,1.6524920544581663,0.04265868492501124,0.049154837427817774,0.0019033804580630542,0.85,990.5057582472226
8B,3.3018806065951147,0.044664960285910826,0.10110287349131343,0.002051447205689976,0.85,1481.4969563493687
8B,2.339594782559225,0.06981547382985279,0.069123466950913,0.0030940534877547735,0.85,1224.3991237664318
8B,1.0841693904510528,0.017744088417315337,0.03152272715542737,0.0007738763832394831,0.85,745.6672609985492
8B,2.112843923391568,0.05440420448202665,0.06409130577954529,0.002475457226073773,0.85,1153.0047755106182
8B,1.868569773450301,0.0476344731420113,0.05627267846546248,0.002151794995090724,0.85,1070.0244390349717
8B,11.877225009133303,0.3232507871267756,0.35397077611031447,0.01445051330292398,0.85,2594.7710289507604
8B,1.2710986058694969,0.03146725495830961,0.037820565045546505,0.0014044260895181872,0.85,832.8818416634808
8B,4.079344035922204,0.055176502928974254,0.119810438261057,0.002430802945064097,0.85,1650.1823896693318
8B,4.816143940474438,0.11111227683220759,0.1420264234669144,0.00491499407309748,0.85,1787.7214692337952
8B,1.0344892977235076,0.014323552865371245,0.049356746612782734,0.0010250912758498348,0.85,721.1705620646428
8B,1.9650227863898337,0.0413011935300104,0.08944346521417851,0.0028199076563323955,0.85,1103.604323037219
8B,0.6174743645503237,0.012178966504388586,0.02825142525797983,0.0008358399514336412,0.85,488.2630841830057
8B,1.735732064148089,0.030735283930836424,0.0784574329009214,0.0020839144991060933,0.85,1021.8805556119568
8B,1.6776263785237957,0.018993388331446245,0.07592140028321454,0.001289325790926528,0.85,1000.0819641788103
8B,1.1359659927005188,0.02466798602450284,0.04736969433557724,0.0015429796737274157,0.85,770.5934913447238
8B,2.1375009788999324,0.03944689803041633,0.09833489873513333,0.002722108734588128,0.85,1161.0160089940928
8B,2.3564593668594043,0.026169443152180498,0.10635071672649671,0.0017716021808241264,0.85,1229.513792472531
8B,1.3547659806214658,0.038737274033037165,0.06015791709882508,0.0025801729818070787,0.85,869.6160341622846
8B,3.4329886567216685,0.09285426314011122,0.15729909891087504,0.006381855599802942,0.85,1511.9805015312377
8B,0.6791138782107484,0.012241230902478053,0.030830270867228504,0.0008335872890700262,0.85,526.2387173850663
8B,1.456769750508179,0.04308058985805434,0.06541514217347787,0.0029017518823741782,0.85,912.6743945889724
8B,1.0188002682843076,0.01673044512945573,0.04494715999545765,0.001107164010609126,0.85,713.310055721096
8B,2.3593773399047584,0.04287787876848776,0.09909834115535561,0.002701428838671332,0.85,1230.3961428618948
8B,1.150962855499528,0.019089005769144213,0.05108561223053957,0.001270901413450654,0.85,777.6977018393611
8B,1.087842742280092,0.017856189018951772,0.0491159941752087,0.001209307800327884,0.85,747.455299978798
8B,1.444324063889582,0.025682875511528678,0.06189005063976466,0.001650787214992493,0.85,907.5175186260017
8B,2.01931200222728,0.05765155392557261,0.09148673570297222,0.003917932794216761,0.85,1122.0277114293942
8B,0.8550969027822727,0.02435145644753669,0.0381911356434254,0.001631411200198748,0.85,627.4426901473811
8B,0.899841652705892,0.009475916369975504,0.03929624398753889,0.0006207224135941019,0.85,651.6429324447964
8B,0.7093331842354027,0.018253266751173003,0.031261970832351396,0.0012066961735028461,0.85,544.3502500121613
8B,1.4630848888173058,0.01932993555744635,0.06426835680777955,0.0012736477612876969,0.85,915.2810927172105
8B,0.6486841262112439,0.017587670503433607,0.03008382002632606,0.0012234868082820574,0.85,507.6686505304001
8B,2.3410093727334282,0.045966353510938,0.10146719058213212,0.00298850368117969,0.85,1224.8291300587575
8B,0.8342217123847172,0.015309958752702217,0.0402344533332217,0.001107597318238593,0.85,615.9519283095502
8B,3.2412425665547695,0.0890910138461358,0.14069141816605418,0.005800711066738028,0.85,1467.0825856327608
8B,6.614691821655991,0.15456295592253977,0.29897935299009903,0.010479203068841344,0.85,2061.308336925326
8B,1.314371454012472,0.01877780465520015,0.05752132465649256,0.0012326700278797852,0.85,852.0466472324155
8B,2.9238006984547833,0.05292044538197803,0.1257423250520083,0.0034138817235223272,0.85,1388.0903183319904
